,mentions,log2_mentions,avg_tfidf
lash,28,4.807354922057604,0.15301839962544364
suzy,10,3.321928094887362,0.21351181501753783
spiderman,28,4.807354922057604,0.18528122530645202
vamp,23,4.523561956057013,0.1471453811384355
usual_suspect,28,4.807354922057604,0.1650520599077224
avail,31,4.954196310386875,0.12356504980702362
longtime,24,4.584962500721156,0.11370821342076554
vacuum,26,4.700439718141092,0.16192463310480293
trinity,33,5.044394119358453,0.20378634962054443
exam,28,4.807354922057604,0.16141434444192818
exclusive,23,4.523561956057013,0.12612972741825723
morale,12,3.584962500721156,0.20153192331518519
kinnear,13,3.700439718141092,0.21465040778099292
messenger,33,5.044394119358453,0.2232396010504883
berkeley,26,4.700439718141092,0.19364620935297652
blurry,40,5.321928094887363,0.13567261554599888
anthony_quinn,0,-inf,
pollack,29,4.857980995127572,0.20368950013753115
avenger,24,4.584962500721156,0.1937960617102851
perky,27,4.754887502163468,0.1447875415159687
shaolin,12,3.584962500721156,0.18823110378643704
floyd,30,4.906890595608519,0.32797887022017747
infest,24,4.584962500721156,0.1000754239259471
vulgarity,29,4.857980995127572,0.1310667479809884
evie,3,1.584962500721156,0.26665471888300846
ferrell,30,4.906890595608519,0.2160323624626357
luminous,12,3.584962500721156,0.16871048764270033
monastery,25,4.643856189774724,0.18855459780610043
gustav,11,3.4594316186372973,0.5179970867951116
naschy,35,5.129283016944966,0.34209909684120043
e_mail,26,4.700439718141092,0.12908948880149415
pleasantly,38,5.247927513443585,0.1508874401613535
forsythe,26,4.700439718141092,0.21698069001408765
esque,29,4.857980995127572,0.14280786665596484
getaway,32,5.0,0.11237108476386186
finn,8,3.0,0.2101517042745331
cad,24,4.584962500721156,0.1246239539500464
decapitation,41,5.357552004618084,0.09111548094880297
gerry,22,4.459431618637297,0.2991018706318937
duplicate,25,4.643856189774724,0.11894133879435755
pinhead,47,5.554588851677638,0.39113720577221617
prestigious,22,4.459431618637297,0.12598143569737671
abominable,41,5.357552004618084,0.1386093378145471
costner,35,5.129283016944966,0.4243217680871284
ben_kingsley,30,4.906890595608519,0.14201846176671598
reappear,32,5.0,0.1357217415953078
hesitation,21,4.392317422778761,0.11656544798511077
mouthed,36,5.169925001442312,0.11606452890509154
illiterate,31,4.954196310386875,0.1196891670365868
martino,18,4.169925001442312,0.1833250056581003
avenue,30,4.906890595608519,0.11097439270447565
crouch,28,4.807354922057604,0.16433955315698373
bachchan,39,5.285402218862249,0.19434643542393895
woeful,48,5.584962500721156,0.13556055196381958
waiter,27,4.754887502163468,0.10554434604004564
raine,8,3.0,0.1972680888168517
lassie,33,5.044394119358453,0.4540980572412684
billy_zane,28,4.807354922057604,0.14053697368079968
giovanna,3,1.584962500721156,0.1786887240257662
ineffective,46,5.523561956057013,0.10848040977518561
vonnegut,5,2.321928094887362,0.2476379406361135
insufferable,42,5.392317422778761,0.13204917684537365
marble,27,4.754887502163468,0.10883666792681465
tess,17,4.087462841250339,0.1636971345122451
bill_ted,0,-inf,
tim_roth,32,5.0,0.1548444728956509
carell,24,4.584962500721156,0.24094058605609736
muni,24,4.584962500721156,0.462927245984928
miss_mark,54,5.754887502163468,0.1473532210667003
absolutely_horrible,54,5.754887502163468,0.16858127386473257
star_rating,54,5.754887502163468,0.11577314242213371
ethical,15,3.9068905956085187,0.1146085758055359
originate,19,4.247927513443585,0.12653499982811087
miraculous,12,3.584962500721156,0.0983587091823062
benoit,4,2.0,0.2121470120638942
boogeyman,34,5.087462841250339,0.30633552250766544
compulsive,11,3.4594316186372973,0.13136521881123667
aplomb,11,3.4594316186372973,0.1347877583487979
try_escape,0,-inf,
greenaway,41,5.357552004618084,0.3224921155153978
deserve_credit,0,-inf,
stan_laurel,28,4.807354922057604,0.19481725778207726
diet,27,4.754887502163468,0.11600402128072416
toddler,29,4.857980995127572,0.13818167648145435
open_eye,0,-inf,
parable,17,4.087462841250339,0.11210562476191943
bailey,26,4.700439718141092,0.14042946047892443
exhilarate,13,3.700439718141092,0.11098325754883061
eponymous,25,4.643856189774724,0.10500502493457448
descendant,39,5.285402218862249,0.13673409872770192
mona,15,3.9068905956085187,0.26154637336275693
undertake,14,3.807354922057604,0.1422632523308481
radha,16,4.0,0.265989987847042
awry,18,4.169925001442312,0.12865569713338706
stroll,29,4.857980995127572,0.10243812742592724
lila,14,3.807354922057604,0.17808412419686023
rattle,23,4.523561956057013,0.12338073647620003
envelope,21,4.392317422778761,0.12678058473248754
vocabulary,19,4.247927513443585,0.11756746836561045
noon,21,4.392317422778761,0.23553058080780018
lament,20,4.321928094887363,0.09229733559182514
cumming,11,3.4594316186372973,0.13244279115159
manor,32,5.0,0.16183064169041256
big_trail,0,-inf,
storyteller,17,4.087462841250339,0.154800518225926
filmic,27,4.754887502163468,0.14239052945336336
riddick,2,1.0,0.2323151179160533
caddyshack,26,4.700439718141092,0.3531740567085073
inconsequential,36,5.169925001442312,0.10253295508460246
wanting,20,4.321928094887363,0.1437920095463992
throwaway,30,4.906890595608519,0.10723779613928333
amusingly,26,4.700439718141092,0.13191311353978644
alfre,9,3.169925001442312,0.16785830888357145
ineptitude,47,5.554588851677638,0.10829680012178694
mischievous,13,3.700439718141092,0.10670270910149794
humane,12,3.584962500721156,0.1321290091260284
noel,6,2.584962500721156,0.1658221383933193
sensuality,15,3.9068905956085187,0.1331561675981494
frenetic,18,4.169925001442312,0.1371894264789396
toast,21,4.392317422778761,0.11243696274326534
impossibly,26,4.700439718141092,0.13447500233683926
criminally,36,5.169925001442312,0.17995683807036714
homo,28,4.807354922057604,0.15434800698669354
overdose,32,5.0,0.12713371654917807
poignancy,10,3.321928094887362,0.12541606799494553
apocalyptic,17,4.087462841250339,0.13206622605737317
sleuth,18,4.169925001442312,0.2856484879434954
lifelong,15,3.9068905956085187,0.12335749073862834
poop,44,5.459431618637297,0.12911844300969666
donner,31,4.954196310386875,0.2794510190164355
perpetually,23,4.523561956057013,0.10813169629879794
masturbation,42,5.392317422778761,0.14083470147275912
rudd,28,4.807354922057604,0.1801160856465131
smuggling,19,4.247927513443585,0.22580559879653386
cary,15,3.9068905956085187,0.13542877890777894
chad,22,4.459431618637297,0.16112167768360686
disconcert,22,4.459431618637297,0.11988535478579596
pepe,28,4.807354922057604,0.4125401457184683
pancake,35,5.129283016944966,0.18638377772632445
formal,14,3.807354922057604,0.10791032859052221
siegel,13,3.700439718141092,0.1657411663868376
glamour,18,4.169925001442312,0.10570055613436892
suited,27,4.754887502163468,0.10707993027314061
kim_novak,0,-inf,
heartbreake,8,3.0,0.13879550305820954
amnesia,28,4.807354922057604,0.18201756137364075
instruct,32,5.0,0.1012081141520094
ditto,25,4.643856189774724,0.14672464905823093
mantal,32,5.0,0.09855408518475886
solve_problem,26,4.700439718141092,0.12553606549788512
hartman,21,4.392317422778761,0.19461199122542458
dispense,33,5.044394119358453,0.10011772998529497
mist,29,4.857980995127572,0.1538793909153601
mpaa,29,4.857980995127572,0.16113001454438572
louisiana,29,4.857980995127572,0.21338440960545077
ballroom,14,3.807354922057604,0.14139732039968914
counting,32,5.0,0.14326806048687102
nintendo,25,4.643856189774724,0.17177102797468058
farnsworth,18,4.169925001442312,0.3202674153946287
programmer,28,4.807354922057604,0.2844098915056307
objection,18,4.169925001442312,0.10973406557576866
henry_fool,0,-inf,
pale_comparison,27,4.754887502163468,0.14207634852864817
po,27,4.754887502163468,0.1483041328105727
disclaimer,37,5.20945336562895,0.14082049880021977
fisherman,32,5.0,0.1626701951489424
kersey,12,3.584962500721156,0.42773254113534326
roger_ebert,25,4.643856189774724,0.13173730002483228
mutilation,34,5.087462841250339,0.14369521217077133
unappealing,46,5.523561956057013,0.12907647600753783
falk,18,4.169925001442312,0.329668384889425
glee,19,4.247927513443585,0.10604060887743721
myra,45,5.491853096329675,0.30297695071876596
ponderous,42,5.392317422778761,0.12996087376211612
troy,37,5.20945336562895,0.24741379400058566
cassandra,22,4.459431618637297,0.2242695065039669
gram,52,5.700439718141092,0.48961152082906534
paltrow,30,4.906890595608519,0.18825328410363146
lamarr,27,4.754887502163468,0.28344815672302476
piranha,53,5.727920454563199,0.36489168500888164
mildly_amusing,53,5.727920454563199,0.1454005866212473
unintentionally_hilarious,53,5.727920454563199,0.11328168429753949
tommy_lee,53,5.727920454563199,0.21774975564504734
slap_face,53,5.727920454563199,0.14133954562476503
gracie,10,3.321928094887362,0.27553931937369047
kathy_bate,0,-inf,
dismay,25,4.643856189774724,0.1686394140506602
zach,36,5.169925001442312,0.21740834129525868
cold_blood,0,-inf,
da_vinci,24,4.584962500721156,0.14637835550382317
gardener,36,5.169925001442312,0.16116965411852682
nicole_kidman,0,-inf,
come_alive,0,-inf,
dice,28,4.807354922057604,0.1275111133673368
adamson,32,5.0,0.32168096231338705
mind_boggle,27,4.754887502163468,0.12131381045672127
garland,14,3.807354922057604,0.3032629867070253
finch,17,4.087462841250339,0.31537779980770153
cheadle,12,3.584962500721156,0.24546729339134585
stole,24,4.584962500721156,0.1307091312925423
frightened,24,4.584962500721156,0.12686432330313255
priority,20,4.321928094887363,0.11515846656503217
tasteful,19,4.247927513443585,0.12572341279787777
caller,31,4.954196310386875,0.24786832713889217
starts,28,4.807354922057604,0.1070734818478972
housing,19,4.247927513443585,0.11336561538990814
general_public,26,4.700439718141092,0.14767901181035328
self_esteem,23,4.523561956057013,0.12134738301188161
literate,17,4.087462841250339,0.12868608620410923
radioactive,27,4.754887502163468,0.15569282073402277
owl,27,4.754887502163468,0.3117998920902764
invoke,28,4.807354922057604,0.11804086159899332
pastiche,27,4.754887502163468,0.13550565495075542
income,19,4.247927513443585,0.13223156460907076
human_condition,0,-inf,
escapist,14,3.807354922057604,0.143524217310315
fateful,11,3.4594316186372973,0.09573717857449907
plethora,32,5.0,0.10158052286373452
dramatization,20,4.321928094887363,0.17444838633620993
mart,27,4.754887502163468,0.15127109086258256
inferno,28,4.807354922057604,0.19696311842009723
amos,16,4.0,0.15162396333551403
sergei,7,2.807354922057604,0.18009583722940445
wisconsin,23,4.523561956057013,0.261084737456211
inbreed,30,4.906890595608519,0.19648891498749207
preference,25,4.643856189774724,0.15063031999190005
misadventure,18,4.169925001442312,0.12634627761477626
mastery,7,2.807354922057604,0.14460876886969903
skimpy,36,5.169925001442312,0.1309996708964601
hairdo,28,4.807354922057604,0.11795472142452267
forr,23,4.523561956057013,0.12495097739155807
que,12,3.584962500721156,0.132795888881033
carax,14,3.807354922057604,0.32036870365240405
bronte,17,4.087462841250339,0.20554795038509985
folklore,21,4.392317422778761,0.13451026060305693
andie,24,4.584962500721156,0.2764808448701627
schindler,22,4.459431618637297,0.18994600770092698
dirty_dancing,0,-inf,
hijack,35,5.129283016944966,0.14896625988705997
precision,15,3.9068905956085187,0.10762226804553403
tout,34,5.087462841250339,0.13191046878176493
goose,22,4.459431618637297,0.15881714433030739
kazan,5,2.321928094887362,0.16430492798859722
south_african,21,4.392317422778761,0.23705625924516016
ren,18,4.169925001442312,0.14546612706988105
jeanne,23,4.523561956057013,0.2582403109696659
piece_cinema,0,-inf,
razzie,48,5.584962500721156,0.15361379310225667
mistakenly,33,5.044394119358453,0.11702422714217174
lest,26,4.700439718141092,0.12576899550061305
memorably,13,3.700439718141092,0.12076596580244371
stardust,4,2.0,0.1708416526532731
bryan,30,4.906890595608519,0.1241418675491103
misunderstand,25,4.643856189774724,0.11488841549171169
unwanted,26,4.700439718141092,0.102076961041513
mash,36,5.169925001442312,0.25147587245637487
grape,15,3.9068905956085187,0.12239141008738279
unnamed,18,4.169925001442312,0.1120065737546755
maniacal,25,4.643856189774724,0.11481267161006632
dangle,37,5.20945336562895,0.12995449916501262
dessert,24,4.584962500721156,0.14035090104436918
westerner,19,4.247927513443585,0.13235406984075979
stepfather,25,4.643856189774724,0.11625212192340834
choreographer,23,4.523561956057013,0.12157456366662442
rebuild,27,4.754887502163468,0.11898038375299126
tyra,19,4.247927513443585,0.3857200529062431
fraternity,23,4.523561956057013,0.13984880612697762
frail,28,4.807354922057604,0.12277389752116215
tournament,24,4.584962500721156,0.17866057743530495
strained,34,5.087462841250339,0.12489473197317091
equation,24,4.584962500721156,0.13715745535464996
cahill,39,5.285402218862249,0.3631177542335319
unwittingly,22,4.459431618637297,0.10212917213294706
ju,32,5.0,0.20789462376047158
sting,22,4.459431618637297,0.11951036470348142
nap,41,5.357552004618084,0.17379485361826097
ingenuity,24,4.584962500721156,0.11880358480232607
expertise,28,4.807354922057604,0.09947739948117225
peter_lorre,24,4.584962500721156,0.13004612517687383
pander,34,5.087462841250339,0.1234050473062925
jfk,15,3.9068905956085187,0.12627153999588575
copyright,28,4.807354922057604,0.13005571962527007
nick_nolte,26,4.700439718141092,0.11909430060385548
pillow,28,4.807354922057604,0.17012090563515092
heart_wrench,0,-inf,
levy,21,4.392317422778761,0.2195252563061086
stagecoach,19,4.247927513443585,0.19812622039873873
banner,37,5.20945336562895,0.257057732724865
homophobic,35,5.129283016944966,0.16805535351575573
motivated,33,5.044394119358453,0.11604470645388666
quantity,27,4.754887502163468,0.11055659234305137
untrue,39,5.285402218862249,0.11168858700320507
battery,34,5.087462841250339,0.13136248323430633
haunted,28,4.807354922057604,0.1323985406977994
wince,33,5.044394119358453,0.13498488784322069
harvard,32,5.0,0.1514409313558335
faulkner,10,3.321928094887362,0.3882072871443444
implant,30,4.906890595608519,0.1262960126938323
thornton,35,5.129283016944966,0.18712706118168485
henderson,10,3.321928094887362,0.1640966641374268
alternately,21,4.392317422778761,0.13056601385076116
ld,24,4.584962500721156,0.3000651369012551
nell,40,5.321928094887363,0.3306344602695289
ursula,37,5.20945336562895,0.26669080239319437
ginger_roger,23,4.523561956057013,0.2780480329226869
donate,41,5.357552004618084,0.14323007926141815
jodie,13,3.700439718141092,0.37941190912843903
pia,45,5.491853096329675,0.5239976601459208
cylon,37,5.20945336562895,0.44564583459611595
creasy,3,1.584962500721156,0.6304694446790418
ninety_minute,52,5.700439718141092,0.12938813683506328
attempt_humor,52,5.700439718141092,0.15190896671363066
randy_quaid,52,5.700439718141092,0.1765128222155979
totally_unbelievable,52,5.700439718141092,0.16886609961954757
poorly_direct,52,5.700439718141092,0.15740738769168477
alien_predator,52,5.700439718141092,0.2754512444019319
poor_excuse,52,5.700439718141092,0.15373097873930205
jerry_springer,52,5.700439718141092,0.314387676157918
surrealistic,17,4.087462841250339,0.1927346704172198
rom,30,4.906890595608519,0.17039694308219272
death_row,23,4.523561956057013,0.14599631102104588
basterd,30,4.906890595608519,0.33492384259551106
jackal,27,4.754887502163468,0.3906783587269511
ppv,17,4.087462841250339,0.16764473298036459
juxtapose,21,4.392317422778761,0.11488345325706785
hurl,32,5.0,0.12166585266611861
partisan,19,4.247927513443585,0.3347470527147525
wes,27,4.754887502163468,0.18419893124054176
fulfillment,17,4.087462841250339,0.11363953582086825
skater,22,4.459431618637297,0.2543181638021812
heather_graham,29,4.857980995127572,0.22520327276584265
escapade,25,4.643856189774724,0.11913466154692381
accordingly,27,4.754887502163468,0.11136626094753327
hearn,6,2.584962500721156,0.21297313161123543
aloof,20,4.321928094887363,0.11719091743336212
maneuver,21,4.392317422778761,0.10888347380214425
knoxville,26,4.700439718141092,0.1851983862204025
haul,23,4.523561956057013,0.12316893221757516
dual,22,4.459431618637297,0.11912574640231804
near_future,0,-inf,
miriam,13,3.700439718141092,0.17233183076000397
appoint,14,3.807354922057604,0.09645269018583738
google,27,4.754887502163468,0.13730373130331663
omg,39,5.285402218862249,0.16047171908332789
invariably,28,4.807354922057604,0.10572452813948337
countess,28,4.807354922057604,0.1293069010832327
ka,15,3.9068905956085187,0.17695062546775672
foray,19,4.247927513443585,0.11576958781266593
suite,25,4.643856189774724,0.12448329422597589
growl,33,5.044394119358453,0.1567592222008685
liquid,29,4.857980995127572,0.10674241824288705
easy_follow,0,-inf,
whim,25,4.643856189774724,0.1316743558732327
chairman,23,4.523561956057013,0.25666142315398843
nan,1,0.0,0.2507836480096126
willingness,12,3.584962500721156,0.14239747868527494
andreas,10,3.321928094887362,0.19022897984555776
leer,32,5.0,0.11071108456571761
front,28,4.807354922057604,0.1441514099596395
actuality,24,4.584962500721156,0.12854990013575399
heart_warm,0,-inf,
thinly,36,5.169925001442312,0.13536774887169195
tale_sister,0,-inf,
lookalike,31,4.954196310386875,0.12730588411938576
beetle,13,3.700439718141092,0.15255911645374917
acquaint,18,4.169925001442312,0.12936798605930633
sherman,29,4.857980995127572,0.34599351585096944
duchess,6,2.584962500721156,0.21074838411549593
space_odyssey,0,-inf,
offset,22,4.459431618637297,0.14310810715834416
collision,30,4.906890595608519,0.13821705291262806
public_domain,25,4.643856189774724,0.13026570026431142
lara,40,5.321928094887363,0.16317931284970721
contrivance,36,5.169925001442312,0.11015909105019833
foe,21,4.392317422778761,0.14468540400336657
sufficiently,29,4.857980995127572,0.13789559408040877
dana_andrews,0,-inf,
signify,29,4.857980995127572,0.13297705174552815
aggression,22,4.459431618637297,0.12337661780505425
goldeneye,10,3.321928094887362,0.19433214559464204
soulless,34,5.087462841250339,0.10245883708349084
jackman,20,4.321928094887363,0.3935174751200501
thankless,32,5.0,0.09965351111749857
refreshingly,9,3.169925001442312,0.1372149060488982
maya,13,3.700439718141092,0.19897676732119138
forbe,20,4.321928094887363,0.28751888531590003
death_bed,0,-inf,
vagina,35,5.129283016944966,0.16359285386662062
caption,34,5.087462841250339,0.16785390260010513
touch_heart,0,-inf,
greatest,12,3.584962500721156,0.16736784541147484
anti_war,0,-inf,
cricket,18,4.169925001442312,0.14750664091900187
poitier,18,4.169925001442312,0.26845613804173607
williamson,35,5.129283016944966,0.25616978565448945
person_complain,0,-inf,
benson,39,5.285402218862249,0.1614042403931074
bizarrely,33,5.044394119358453,0.13175178273642174
spree,30,4.906890595608519,0.09540193996843396
valiant,24,4.584962500721156,0.10637467439006998
finney,29,4.857980995127572,0.2810156413138902
uzumaki,23,4.523561956057013,0.8507150223293752
disappointmant,29,4.857980995127572,0.11743556089319401
ming,13,3.700439718141092,0.1559430621742764
vhs_copy,0,-inf,
completist,47,5.554588851677638,0.12983163289810074
catalogue,26,4.700439718141092,0.11343681154814811
consciously,30,4.906890595608519,0.12918734575524096
meant,30,4.906890595608519,0.1323403397772932
mj,11,3.4594316186372973,0.3718910325067368
dissolve,27,4.754887502163468,0.10606131411729142
condescend,33,5.044394119358453,0.10699426585572268
fairytale,9,3.169925001442312,0.20771881277619636
recollection,17,4.087462841250339,0.1251018477845728
mississippi,20,4.321928094887363,0.2031673731994052
ex_boyfriend,24,4.584962500721156,0.15113210070391372
dub_english,24,4.584962500721156,0.12020407082251212
christmas_eve,26,4.700439718141092,0.13167072954019926
balcony,30,4.906890595608519,0.08631047385585197
daze,28,4.807354922057604,0.11583160492028917
royalty,22,4.459431618637297,0.12136542719882276
tierney,17,4.087462841250339,0.21809469736761788
dudley,23,4.523561956057013,0.163708064570809
peckinpah,36,5.169925001442312,0.2717929675867057
machete,33,5.044394119358453,0.17494572115881246
monogram,38,5.247927513443585,0.32337891278703607
missionary,20,4.321928094887363,0.20643451442896246
stevenson,11,3.4594316186372973,0.16160436073809678
merciless,13,3.700439718141092,0.15288539130267703
personify,9,3.169925001442312,0.12453588933783909
framework,15,3.9068905956085187,0.1549987996164271
sprawl,21,4.392317422778761,0.1331506686417671
droll,25,4.643856189774724,0.15137519357549004
coop,3,1.584962500721156,0.12046820158626692
undo,29,4.857980995127572,0.11778779152174162
foreground,18,4.169925001442312,0.10512248393628713
chopper,37,5.20945336562895,0.15922568560273484
alcoholism,17,4.087462841250339,0.12416660585836989
sweaty,29,4.857980995127572,0.13426855318113404
transmit,22,4.459431618637297,0.15307702983463092
hrs,40,5.321928094887363,0.20718242242821744
excrement,43,5.426264754702098,0.22590622307593047
resonance,15,3.9068905956085187,0.12786262985355212
cinemax,39,5.285402218862249,0.18633276745491711
bogus,31,4.954196310386875,0.12907373657773935
ridden,30,4.906890595608519,0.17363426558462322
liam,28,4.807354922057604,0.20478603607220988
inc,24,4.584962500721156,0.14875994024980752
trumpet,23,4.523561956057013,0.13658711492917278
joan_fontaine,23,4.523561956057013,0.1562330234436111
cat_hat,51,5.672425341971495,0.22206361941272382
ho_hum,51,5.672425341971495,0.1259803690657415
thirty_minute,51,5.672425341971495,0.13554058780740094
escapism,11,3.4594316186372973,0.20228431905285985
simply_amazing,0,-inf,
susie,10,3.321928094887362,0.17588348554704442
consent,26,4.700439718141092,0.11075677412795491
bickering,26,4.700439718141092,0.121820693350415
participation,19,4.247927513443585,0.13858156148550488
unfairly,11,3.4594316186372973,0.1173952274508991
outlet,23,4.523561956057013,0.11694549634294864
apartheid,7,2.807354922057604,0.16704890140129577
papa,20,4.321928094887363,0.17969863107657175
majestic,13,3.700439718141092,0.11764089477293682
talk_radio,0,-inf,
philosopher,13,3.700439718141092,0.16546728291491317
throwback,23,4.523561956057013,0.12168514171904818
prowess,20,4.321928094887363,0.13354089005054165
unhinge,27,4.754887502163468,0.25343116755122413
autobiographical,18,4.169925001442312,0.15228254367292687
annette,34,5.087462841250339,0.1405966240164338
negative_comment,0,-inf,
englishman,22,4.459431618637297,0.13844137389370872
abduction,26,4.700439718141092,0.19277438243747233
intestine,39,5.285402218862249,0.13572692787077764
moustache,31,4.954196310386875,0.13365262533264968
woods,25,4.643856189774724,0.1524713914036098
accomplished,16,4.0,0.12428866274414974
picky,26,4.700439718141092,0.14476265288962073
nonstop,23,4.523561956057013,0.14291437855500838
manuscript,28,4.807354922057604,0.19960414550122366
mentally_challenge,24,4.584962500721156,0.17299920492825205
refrain,25,4.643856189774724,0.12892482691604046
bail,28,4.807354922057604,0.13260596458473142
fatty,10,3.321928094887362,0.30596036122871256
mind_blow,0,-inf,
van_sant,29,4.857980995127572,0.3101644311135897
doris_day,0,-inf,
levinson,24,4.584962500721156,0.2196980286575928
fascism,21,4.392317422778761,0.1817396962154108
harlem,20,4.321928094887363,0.20437885605083203
nurse_betty,0,-inf,
ella,9,3.169925001442312,0.21401292257669488
intolerance,8,3.0,0.1425525447103902
birthday_party,21,4.392317422778761,0.1692224029708091
vacuous,42,5.392317422778761,0.12885187678348584
adjective,25,4.643856189774724,0.13465537576747477
analogy,26,4.700439718141092,0.11842540238942331
announcement,25,4.643856189774724,0.12539003302336896
labyrinth,11,3.4594316186372973,0.15580852087648364
faithfully,16,4.0,0.13250356178037756
misogynistic,34,5.087462841250339,0.14729016065278866
lipstick,29,4.857980995127572,0.14499785702632248
tobe_hooper,29,4.857980995127572,0.1830735412206852
gage,19,4.247927513443585,0.24772226926217608
mechanism,24,4.584962500721156,0.1165995029271022
west_point,0,-inf,
imperial,13,3.700439718141092,0.09816846244594399
dyke,20,4.321928094887363,0.1521851823645018
brock,7,2.807354922057604,0.26978324981423
dune,31,4.954196310386875,0.2098766959593241
holden,34,5.087462841250339,0.21064391610195324
doubtful,21,4.392317422778761,0.15129406006028878
haruhi,0,-inf,
daria,8,3.0,0.4833970074163913
sunlight,29,4.857980995127572,0.13051190834342152
hindsight,24,4.584962500721156,0.12050158999770517
unanswered_question,29,4.857980995127572,0.1503302549429231
rosemary,17,4.087462841250339,0.22814797332668402
haye,36,5.169925001442312,0.2210308742154983
shane,17,4.087462841250339,0.1723895568912217
grade_b,0,-inf,
suburbia,10,3.321928094887362,0.1298542045720772
assortment,25,4.643856189774724,0.128404804298027
kristen,30,4.906890595608519,0.17286483021258497
hermann,9,3.169925001442312,0.1410675519599807
prophet,14,3.807354922057604,0.1298012577583269
juicy,17,4.087462841250339,0.12197379580628862
connelly,11,3.4594316186372973,0.18618547599999086
tread,19,4.247927513443585,0.11548331241359436
pixote,1,0.0,0.0655039232056596
spoken,20,4.321928094887363,0.13651828629153115
careless,31,4.954196310386875,0.10790007964969346
discourage,23,4.523561956057013,0.157905171696978
dental,21,4.392317422778761,0.2287074759586662
hardware,25,4.643856189774724,0.19732768306550202
repellent,37,5.20945336562895,0.1540121665380842
misuse,37,5.20945336562895,0.13737565294459744
appealing,24,4.584962500721156,0.1485267433255979
dagger,26,4.700439718141092,0.18692912533659384
stall,28,4.807354922057604,0.10797039117241755
cambodia,13,3.700439718141092,0.18494092875109794
kitsch,27,4.754887502163468,0.29310650573104663
gullible,34,5.087462841250339,0.12745255245472598
mining,18,4.169925001442312,0.1809550584395535
chubby,29,4.857980995127572,0.1124859733395987
notebook,24,4.584962500721156,0.19814738566799509
lennon,25,4.643856189774724,0.6197990813707177
cosmic,28,4.807354922057604,0.1264289501858504
maguire,11,3.4594316186372973,0.16794202682928872
recap,31,4.954196310386875,0.1083354267827945
belgium,25,4.643856189774724,0.17659514564038914
brothel,21,4.392317422778761,0.16680319395999665
jabba,7,2.807354922057604,0.14018243038344744
ax,33,5.044394119358453,0.15677636187260702
marsh,22,4.459431618637297,0.29183813818001236
hurricane,25,4.643856189774724,0.14580789821508217
calibre,26,4.700439718141092,0.13657667518952563
restriction,17,4.087462841250339,0.1463770690091354
blande,1,0.0,0.13168367074352916
groovy,20,4.321928094887363,0.13273947901462074
nc,35,5.129283016944966,0.1771727352612038
evaluate,27,4.754887502163468,0.11935064327387836
elsa,6,2.584962500721156,0.12513146157506866
caucasian,31,4.954196310386875,0.1308263838617207
muriel,14,3.807354922057604,0.19219530625388734
desi,19,4.247927513443585,0.3205510271213969
shahid,8,3.0,0.2986409723527753
feinstone,1,0.0,0.273318346819545
hine,36,5.169925001442312,0.35739968979553
mad_max,50,5.643856189774724,0.24573086909778208
comedy_central,50,5.643856189774724,0.1919147798423216
mind_numbingly,50,5.643856189774724,0.13704571953058342
jean_claude,50,5.643856189774724,0.17492199952195797
take_cake,50,5.643856189774724,0.14985756884555806
pathetic_attempt,50,5.643856189774724,0.15842198513186095
tag_line,50,5.643856189774724,0.13621107453098982
horrible_horrible,50,5.643856189774724,0.1649547301745537
inspector_gadget,50,5.643856189774724,0.4504182616592752
green_light,50,5.643856189774724,0.13476358089918894
churchill,10,3.321928094887362,0.1411809911767596
ward_bond,0,-inf,
angela_lansbury,0,-inf,
submission,24,4.584962500721156,0.17262101211381267
rene,27,4.754887502163468,0.17092422834983734
skating,18,4.169925001442312,0.20693665520805965
lore,20,4.321928094887363,0.11959849516660863
truck_driver,24,4.584962500721156,0.15424971575028126
comatose,31,4.954196310386875,0.11702477136342573
professionalism,24,4.584962500721156,0.12448364321883006
fondness,15,3.9068905956085187,0.15141055364034195
mausoleum,18,4.169925001442312,0.1753345857089722
welsh,18,4.169925001442312,0.1775630591282189
coen,18,4.169925001442312,0.16413869493943362
fair_share,23,4.523561956057013,0.13947975794326764
terri,21,4.392317422778761,0.21341598915462395
sterile,34,5.087462841250339,0.12219393730653506
poland,23,4.523561956057013,0.19341783357269043
precursor,12,3.584962500721156,0.15587532218678887
unnerve,9,3.169925001442312,0.13478144687955798
indoor,26,4.700439718141092,0.09544428939064606
naturalistic,10,3.321928094887362,0.11846814200701891
trader,12,3.584962500721156,0.10321447495127727
stay_true,0,-inf,
hatchet,42,5.392317422778761,0.242141804394643
swat,30,4.906890595608519,0.22908526764473788
kristin,37,5.20945336562895,0.24567830397887377
solar,30,4.906890595608519,0.19991047046712387
conspire,25,4.643856189774724,0.13320052990926778
fictionalize,19,4.247927513443585,0.13487453373876637
idealism,11,3.4594316186372973,0.13233164506754572
atlanta,5,2.321928094887362,0.1817045674356619
stuntman,32,5.0,0.12277536418567164
leopard,18,4.169925001442312,0.13081183439704205
machination,25,4.643856189774724,0.10964880306628245
swank,17,4.087462841250339,0.2655663536882598
traditionally,20,4.321928094887363,0.11790206845217807
armand,32,5.0,0.19614110344373537
art_form,0,-inf,
deftly,6,2.584962500721156,0.14373828959778714
schultz,16,4.0,0.2056089127518736
real_treat,0,-inf,
brash,13,3.700439718141092,0.12822558734018072
vu,29,4.857980995127572,0.1414709362899843
